,market_name,status,genres,lengths,response_days,length_Flash,length_Short Story,length_Novelette,length_Novella,length_Poetry,length_Novel,length_Story Collection,length_Novel Excerpt,genre_General,genre_Fantasy,genre_Horror,genre_Science Fiction,genre_Romance,genre_Literary,genre_Mystery/Crime,genre_Erotica,genre_Suspense/Thriller,genre_Humor,genre_Young Adult,genre_Middle Grade,genre_Action/Adventure,genre_Historical,genre_Alternate History,genre_Western,genre_Children,genre_Furry
5351,Luna Luna - Poetry,Temporarily Closed,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,Luna Press,Open,"['Fantasy', 'Science Fiction']",['Novella'],18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,Luna Station Quarterly,Open,"['Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story']",79.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,Lunarian Press,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5355,Lunaris Review - Fiction,Open,"['General', 'Literary']","['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,Lunaris Review - Poetry,Open,"['General', 'Literary']",['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,Luna's Children: Tales of the Werewolf,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Short Story', 'Novelette']",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,Lunate - Fiction,Open,['General'],"['Flash', 'Short Story']",5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,Lunate - Poetry,Open,['General'],['Poetry'],2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,Lunch Hour Stories,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5361,Lunch Ticket - Fiction,Temporarily Closed,"['General', 'Literary']","['Flash', 'Short Story']",54.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5362,Lunch Ticket - Poetry,Temporarily Closed,"['General', 'Literary']",['Poetry'],114.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5363,Lupine Lunes,Permanently Closed,"['Fantasy', 'Horror']","['Flash', 'Short Story', 'Novelette', 'Novella']",,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,Luthando Coeur,Permanently Closed,['Fantasy'],['Novel'],,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,Lycan Valley Press,Does Not Qualify,[],[],49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5366,Lycanthrope - The Beast Within,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,Lying in a Wounded Wood,Permanently Closed,['Fantasy'],"['Short Story', 'Novelette', 'Novella']",,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,Lynx Eye,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,Lyonesse,Permanently Closed,"['Fantasy', 'Science Fiction']","['Short Story', 'Novelette', 'Novella']",,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,Lyrica,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5371,Lyrical Press,Open,"['General', 'Fantasy', 'Mystery/Crime', 'Romance', 'Science Fiction', 'Suspense/Thriller', 'Historical', 'Literary']",['Novel'],,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,Macabre Cadaver,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,Macabre Ladies Publishing,Does Not Qualify,[],[],56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,Machigonne Fiction Contest,Temporarily Closed,"['General', 'Literary']","['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,Machinations and Mesmerism: A Tribute To E.T.A. Hoffmann,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']",['Short Story'],,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,Machine Intelligence Research Institute,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,Machine of Death Anthology (Vol. 2),Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5378,MacQueen's Quinterly - Fiction,Temporarily Closed,"['General', 'Literary']",['Flash'],,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,MacQueen's Quinterly - Poetry,Does Not Qualify,"['General', 'Literary']",['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,MacroMicroCosm - Fiction,Open,"['Fantasy', 'Science Fiction']","['Flash', 'Short Story']",41.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,MacroMicroCosm - Poetry,Open,"['Fantasy', 'Science Fiction']",['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,Mad Alice - Fiction,Open,['General'],['Flash'],,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5383,Mad Alice - Poetry,Open,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,Mad Cow Press,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,Mad March Hare,Permanently Closed,['Fantasy'],"['Short Story', 'Novelette', 'Novella']",,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,Mad Rush,Permanently Closed,['General'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,Mad Scientist Journal,Permanently Closed,"['Action/Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Suspense/Thriller']","['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,Mad Swirl - Fiction,Open,['General'],['Flash'],,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5389,Mad Swirl - Poetry,Open,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5390,Madame Gray's Vault of Gore,Permanently Closed,['Horror'],"['Short Story', 'Novelette']",19.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,Made For Me Anthology,Permanently Closed,"['Erotica', 'Fantasy', 'Romance', 'Science Fiction']","['Short Story', 'Novelette', 'Novella']",,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,Made in Britain,Permanently Closed,['Horror'],"['Short Story', 'Novelette']",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,Made You Flinch Anthology,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5394,Made You Flinch--Again! Anthology,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,MadHat Lit,Permanently Closed,"['General', 'Literary']",['Flash'],,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5396,Madhouse Books Publishing,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5397,Madness Heart Press,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5398,Madness Heart Press Blog,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,Maelstrom,Permanently Closed,['General'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,Mafagafo (Portuguese),Does Not Qualify,[],[],95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,Maggie - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5402,Maggie - Poetry,Temporarily Closed,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5403,Magic &amp; Mechanica,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,Magic Cat Press Christmas Anthology,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,Magical Menageries: Equus,Permanently Closed,['Fantasy'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,Magical Menageries: Sirens,Permanently Closed,['Fantasy'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,Magissa,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,Magma Poetry,Temporarily Closed,['General'],['Poetry'],95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,Magnificent Cowlick Media,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5410,"Maiden, Mother, Crone: Fantastical Trans Femmes",Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,Main Street Rag - Fiction,Open,['General'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5412,Main Street Rag - Poetry,Open,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5413,Maintain the North: An Epic Mountie Adventure Anthology,Open,"['General', 'Action/Adventure', 'Fantasy', 'Mystery/Crime', 'Romance', 'Historical']","['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,Maisonneuve,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Make Your Way: An Anthology of Choices,Permanently Closed,['General'],"['Flash', 'Short Story', 'Novelette', 'Novella']",,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,make/shift,Permanently Closed,"['General', 'Literary']",[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5417,MAKE: A Chicago Literary Magazine,Temporarily Closed,['General'],"['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,Making Monsters - Fiction,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,Making Monsters - Poetry,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction']",['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,Malachite Quills Publishing,Permanently Closed,['General'],"['Novelette', 'Novella']",,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,Malarkey Books,Does Not Qualify,[],[],92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,Malarkey Books Untitled Anthology,Permanently Closed,['General'],"['Flash', 'Short Story', 'Novelette', 'Novella']",99.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,Malefaction Magazine - Fiction,Permanently Closed,['Mystery/Crime'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,Malefaction Magazine - Poetry,Permanently Closed,['Mystery/Crime'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,Malicious Deviance Anthology,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,Malicious Malpractices,Permanently Closed,['Horror'],['Short Story'],,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5427,Malicious Malpractices Anthology,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,Mammoth Book of SF Stories by Women,Permanently Closed,"['Science Fiction', 'Historical']","['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,Mammoth Book of the Mummy,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,Man to Man Erotica-Zine,Open,['Erotica'],"['Flash', 'Short Story']",32.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,Manawaker Studio,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,Manawaker Studio Flash Fiction Podcast,Open,"['General', 'Science Fiction', 'Humor']","['Flash', 'Short Story']",82.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,Manchester Fiction Prize,Temporarily Closed,['General'],"['Flash', 'Short Story']",132.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5434,Mandrake Journal - Fiction,Temporarily Closed,"['General', 'Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story', 'Novelette', 'Novella']",236.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,Mandrake Journal - Poetry,Temporarily Closed,"['General', 'Fantasy', 'Horror', 'Science Fiction']",['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,Mandrake of Oxford,Open,"['General', 'Erotica', 'Fantasy', 'Horror', 'Mystery/Crime', 'Science Fiction']",['Novel'],,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,Maniacal Anthology,Permanently Closed,"['Horror', 'Humor']","['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,Manifesto: UF,Permanently Closed,['Fantasy'],['Short Story'],,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,ManLoveRomance Press,Temporarily Closed,"['Erotica', 'Fantasy', 'Mystery/Crime', 'Romance', 'Science Fiction', 'Suspense/Thriller', 'Western']","['Novelette', 'Novella']",,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,MANNEQUIN HAUS  - Fiction,Permanently Closed,['General'],['Flash'],,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,MANNEQUIN HAUS  - Poetry,Does Not Qualify,[],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,Mannison Press,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5443,Manor House,Permanently Closed,"['Fantasy', 'Horror']",['Short Story'],,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5444,Manor House Quarterly,Permanently Closed,['General'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,Mantid,Permanently Closed,"['Fantasy', 'Horror', 'Science Fiction', 'Literary']","['Short Story', 'Novelette']",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,Mantis,Open,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,Mantra Review,Permanently Closed,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,Manuscripts,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449,Manzano Mountain Review - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,Manzano Mountain Review - Poetry,Temporarily Closed,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,Map Literary - Fiction,Permanently Closed,"['General', 'Literary']","['Flash', 'Novel Excerpt', 'Short Story', 'Novelette', 'Novella']",,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5452,Map Literary - Poetry,Permanently Closed,"['General', 'Literary']",['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,Maple Tree Literary Supplement,Permanently Closed,['General'],"['Flash', 'Short Story', 'Novelette', 'Novella']",,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,Marathon Literary Review - Fiction,Open,['General'],"['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,Marathon Literary Review - Poetry,Open,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,Marble Poetry,Open,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5457,Marcher Lord Press,Permanently Closed,"['Fantasy', 'Science Fiction', 'Young Adult']",['Novel'],,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5458,MARGIE,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,Marias at Sampaguitas - Fiction,Open,['General'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5460,Marias at Sampaguitas - Poetry,Open,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5461,Marion Zimmer Bradley's Fantasy Magazine,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5462,Mark of the Beast Anthology,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,Marked by Scorn,Permanently Closed,['General'],"['Short Story', 'Novelette']",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5464,Marlow &amp; Company,Does Not Qualify,['General'],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465,Marrow Magazine - Fiction,Open,['General'],"['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5466,Marrow Magazine - Poetry,Open,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,Mars Magazine,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5468,Mars Needs Writers,Permanently Closed,"['Fantasy', 'Horror', 'Romance', 'Science Fiction']","['Short Story', 'Novelette']",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5469,Martian Magazine,Temporarily Closed,['Science Fiction'],['Flash'],3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5470,Martian Migraine Press,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5471,Mary Magazine - Fiction,Temporarily Closed,"['General', 'Literary']","['Flash', 'Short Story', 'Novelette', 'Novella']",,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5472,Mary Magazine - Poetry,Temporarily Closed,"['General', 'Literary']",['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5473,Maryland Literary Review - Fiction,Open,"['General', 'Literary']","['Flash', 'Short Story', 'Novelette', 'Novella']",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5474,Maryland Literary Review - Poetry,Open,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,Mascara Literary Review - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5476,Mascara Literary Review - Poetry,Temporarily Closed,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5477,Mash Stories,Permanently Closed,['General'],['Flash'],,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,MASHED: The Culinary Delights of Twisted Erotic Horror (Grivante Press),Permanently Closed,"['Erotica', 'Fantasy', 'Horror', 'Science Fiction']","['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5479,Mask Magazine,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,Masked Hearts Anthology,Does Not Qualify,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5481,Masked Mosaic: Canadian Super Stories,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5482,Mason Jar Press,Does Not Qualify,[],[],1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5483,Mason Jar Press: Horror Anthology ,Permanently Closed,"['Horror', 'Literary']","['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,Mason Street Review - Fiction,Temporarily Closed,"['General', 'Literary']","['Flash', 'Short Story']",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,Mason Street Review - Poetry,Temporarily Closed,"['General', 'Literary']",['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,Masque &amp; Spectacle - Fiction,Temporarily Closed,['General'],"['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,Masque &amp; Spectacle - Poetry,Temporarily Closed,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,Masque Books,Permanently Closed,"['Fantasy', 'Romance', 'Science Fiction']",['Novella'],,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5489,Masquerade,Permanently Closed,[],[],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,Masques Anthology,Permanently Closed,['General'],"['Flash', 'Short Story', 'Novelette', 'Novella']",,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,Massacre Magazine,Permanently Closed,['Horror'],"['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,Masters Review Flash Fiction Contest,Temporarily Closed,"['General', 'Literary']",['Flash'],76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,Matador Review - Fiction,Permanently Closed,['General'],"['Flash', 'Short Story', 'Novelette']",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5494,Matador Review - Poetry,Permanently Closed,['General'],['Poetry'],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,matchbook,Temporarily Closed,['General'],['Flash'],68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
